id_choice,id_user,id_study,font_a,font_b,winning_font,matchup,bracket,dwell_time_a,dwell_time_b,views_a,views_b,width,height,device,study_step,timestamp
38349,3158,4137,arial,times,times,2,winners,986.6450000008917,1617.450000001525,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616376088845
38350,3158,4137,poppins,source_serif_pro,source_serif_pro,3,winners,698.7300000000396,1221.989999998128,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616376090072
38351,3158,4137,roboto,open_sans,open_sans,4,winners,822.5349999993341,1446.5400000008522,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616376091524
38352,3158,4137,arial,poppins,poppins,5,losers,2071.3099999993574,2610.465000001539,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616376094143
38353,3158,4137,roboto,georgia,georgia,6,losers,696.2750000020023,1207.9450000019278,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616376095356
38354,3158,4137,open_sans,times,times,7,winners,523.7949999973061,995.7799999974668,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616376096356
38355,3158,4137,merriweather,source_serif_pro,source_serif_pro,8,winners,419.949999999546,915.8050000005751,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616376097276
38356,3158,4137,merriweather,poppins,poppins,9,losers,455.8050000014482,871.7850000030594,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616376098159
38357,3158,4137,open_sans,georgia,georgia,10,losers,765.4249999977765,1229.2449999985984,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616376099394
38358,3158,4137,times,source_serif_pro,source_serif_pro,11,winners,435.5200000027544,913.3099999999395,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616376100311
38359,3158,4137,poppins,times,times,12,losers,437.8849999993108,886.9599999997881,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616376101207
38360,3158,4137,times,georgia,georgia,13,losers,731.9850000021979,1195.6650000029476,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616376102414
38361,3158,4137,source_serif_pro,georgia,georgia,14,final,540.7950000007986,1004.7550000017509,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616376103422
38362,3158,4137,source_serif_pro,georgia,georgia,15,final,477.5550000012736,886.0099999983213,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616376104313
38363,3158,4137,georgia,times,times,15,validation,499.4550000010058,907.6500000009546,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616376105225
38364,3158,4137,source_serif_pro,poppins,poppins,15,validation,485.9099999994505,897.0200000003679,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616376106126
38365,3158,4137,times,arial,arial,15,validation,508.06999999983236,964.0550000004005,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616376107094
38366,3158,4137,merriweather,georgia,georgia,15,validation,482.8799999995972,900.9100000003236,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616376108001
38370,3147,4126,source_serif_pro,georgia,georgia,1,winners,24532.039999961853,26251.685000024736,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616377945004
38371,3147,4126,poppins,times,times,2,winners,17885.399999911897,19669.41999993287,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616377964676
38372,3147,4126,roboto,merriweather,merriweather,3,winners,88261.79000001866,88942.21000000834,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616378053620
38373,3147,4126,open_sans,arial,arial,4,winners,21684.65000006836,22380.660000024363,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616378076004
38374,3147,4126,poppins,open_sans,open_sans,5,losers,19900.19499999471,20684.15499990806,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616378096691
38378,3147,4126,source_serif_pro,roboto,roboto,6,losers,63476.74500010908,64477.940000011586,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616378161173
38379,3147,4126,arial,merriweather,merriweather,7,winners,17234.410000033677,18114.33000001125,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616378179292
38380,3147,4126,times,georgia,georgia,8,winners,16843.070000060834,17523.135000024922,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616378196820
38384,3147,4126,arial,open_sans,open_sans,9,losers,23155.30999994371,23675.704999943264,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616378220501
38390,3147,4126,roboto,times,times,10,losers,19677.129999967292,21181.140000000596,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616378241685
38398,3147,4126,georgia,merriweather,merriweather,11,winners,23259.455000050366,23939.944999990985,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616378265629
38403,3147,4126,georgia,times,times,12,losers,15018.52499996312,15610.479999915697,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616378281244
38404,3147,4126,open_sans,times,times,13,losers,14260.000000009313,14996.129999984987,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616378296244
38405,3147,4126,times,merriweather,merriweather,14,final,20933.184999972582,25157.175000058487,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616378321404
38406,3147,4126,georgia,times,times,14,validation,70549.23500004224,71285.03999998793,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616378392693
38407,3147,4126,merriweather,georgia,georgia,14,validation,12989.79500005953,13541.820000042208,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616378406237
38408,3147,4126,times,georgia,georgia,14,validation,12302.139999927022,12918.059999938123,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616378419157
38409,3147,4126,open_sans,poppins,poppins,14,validation,9020.015000016429,9539.940000046045,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616378428701
38416,3160,4141,times,arial,arial,1,winners,14854.000000003027,17228.000000002794,1,1,988,588,Chrome|*|Windows|*|undefined,normal,1616381927881
38417,3160,4141,open_sans,merriweather,merriweather,2,winners,635.0000000019791,1612.0000000009313,1,1,988,588,Chrome|*|Windows|*|undefined,normal,1616381929496
38418,3160,4141,georgia,poppins,poppins,3,winners,968.999999997206,2169.9999999981374,1,1,988,588,Chrome|*|Windows|*|undefined,normal,1616381931673
38419,3160,4141,source_serif_pro,roboto,roboto,4,winners,1426.9999999996508,2699.0000000004657,1,1,988,588,Chrome|*|Windows|*|undefined,normal,1616381934376
38420,3160,4141,georgia,open_sans,open_sans,5,losers,1065.9999999988358,1738.999999997788,1,1,988,588,Chrome|*|Windows|*|undefined,normal,1616381936120
38421,3160,4141,source_serif_pro,times,times,6,losers,812.0000000017462,1602.999999999185,1,1,988,588,Chrome|*|Windows|*|undefined,normal,1616381937726
38422,3160,4141,roboto,poppins,poppins,7,winners,1454.0000000015134,2173.9999999990687,1,1,988,588,Chrome|*|Windows|*|undefined,normal,1616381939903
38423,3160,4141,merriweather,arial,merriweather,8,winners,3713.9999999998836,1444.9999999997672,2,1,988,588,Chrome|*|Windows|*|undefined,normal,1616381942871
38424,3160,4141,times,roboto,roboto,9,losers,1059.9999999976717,1633.9999999981374,1,1,988,588,Chrome|*|Windows|*|undefined,normal,1616381944510
