post_toggle_physical_exertion,post_toggle_rushed,post_toggle_rec_familiarity,comp_pass_fam,pre_language_native,pre_vision_correction,pre_usual_reading_device,pre_read_to_children,pre_language_other,pre_education_level,pre_reading4leisure_frequency,pre_medical_condition,pre_current_device,comp_font,pre_reading4work_frequency,pre_gender,post_toggle_follow_rec,pre_normal_vision,wpm_font,pre_reading_comfort,pre_under_influence,pre_usual_working_device,wpm_wpm
1,4,3.0,2.0,english,none,"paper, laptop, tablet, phone",yes,none,some college,2-3 times a week,none,laptop,times,once a week,female,yes,no,times,very comfortable,none,laptop,118
1,4,3.0,2.0,english,none,"paper, laptop, tablet, phone",yes,none,some college,2-3 times a week,none,laptop,times,once a week,female,yes,no,times,very comfortable,none,laptop,167
1,4,3.0,3.0,english,none,"paper, laptop, tablet, phone",yes,none,some college,2-3 times a week,none,laptop,times,once a week,female,yes,no,times,very comfortable,none,laptop,105
1,4,3.0,3.0,english,none,"paper, laptop, tablet, phone",yes,none,some college,2-3 times a week,none,laptop,times,once a week,female,yes,no,times,very comfortable,none,laptop,145
1,4,3.0,2.0,english,none,"paper, laptop, tablet, phone",yes,none,some college,2-3 times a week,none,laptop,utopia,once a week,female,yes,no,utopia,very comfortable,none,laptop,184
1,4,3.0,2.0,english,none,"paper, laptop, tablet, phone",yes,none,some college,2-3 times a week,none,laptop,utopia,once a week,female,yes,no,utopia,very comfortable,none,laptop,113
1,4,3.0,1.0,english,none,"paper, laptop, tablet, phone",yes,none,some college,2-3 times a week,none,laptop,utopia,once a week,female,yes,no,utopia,very comfortable,none,laptop,101
1,4,3.0,1.0,english,none,"paper, laptop, tablet, phone",yes,none,some college,2-3 times a week,none,laptop,utopia,once a week,female,yes,no,utopia,very comfortable,none,laptop,203
1,2,4.0,1.0,english,glasses,"paper, kindle or other e-reader",no,none,bachelor's degree (4-years of college),once a week,none,laptop,arial,once a month,female,yes,yes,arial,very comfortable,none,"paper, desktop",228
1,2,4.0,1.0,english,glasses,"paper, kindle or other e-reader",no,none,bachelor's degree (4-years of college),once a week,none,laptop,arial,once a month,female,yes,yes,arial,very comfortable,none,"paper, desktop",372
1,2,4.0,1.0,english,glasses,"paper, kindle or other e-reader",no,none,bachelor's degree (4-years of college),once a week,none,laptop,arial,once a month,female,yes,yes,arial,very comfortable,none,"paper, desktop",302
1,2,4.0,1.0,english,glasses,"paper, kindle or other e-reader",no,none,bachelor's degree (4-years of college),once a week,none,laptop,arial,once a month,female,yes,yes,arial,very comfortable,none,"paper, desktop",330
1,2,4.0,2.0,english,glasses,"paper, kindle or other e-reader",no,none,bachelor's degree (4-years of college),once a week,none,laptop,calibri,once a month,female,yes,yes,calibri,very comfortable,none,"paper, desktop",337
1,2,4.0,2.0,english,glasses,"paper, kindle or other e-reader",no,none,bachelor's degree (4-years of college),once a week,none,laptop,calibri,once a month,female,yes,yes,calibri,very comfortable,none,"paper, desktop",230
1,2,4.0,2.0,english,glasses,"paper, kindle or other e-reader",no,none,bachelor's degree (4-years of college),once a week,none,laptop,calibri,once a month,female,yes,yes,calibri,very comfortable,none,"paper, desktop",245
1,2,4.0,2.0,english,glasses,"paper, kindle or other e-reader",no,none,bachelor's degree (4-years of college),once a week,none,laptop,calibri,once a month,female,yes,yes,calibri,very comfortable,none,"paper, desktop",282
1,2,4.0,1.0,english,glasses,"paper, kindle or other e-reader",no,none,bachelor's degree (4-years of college),once a week,none,laptop,helvetica,once a month,female,yes,yes,helvetica,very comfortable,none,"paper, desktop",353
1,2,4.0,1.0,english,glasses,"paper, kindle or other e-reader",no,none,bachelor's degree (4-years of college),once a week,none,laptop,helvetica,once a month,female,yes,yes,helvetica,very comfortable,none,"paper, desktop",294
1,2,4.0,1.0,english,glasses,"paper, kindle or other e-reader",no,none,bachelor's degree (4-years of college),once a week,none,laptop,helvetica,once a month,female,yes,yes,helvetica,very comfortable,none,"paper, desktop",250
1,2,4.0,1.0,english,glasses,"paper, kindle or other e-reader",no,none,bachelor's degree (4-years of college),once a week,none,laptop,helvetica,once a month,female,yes,yes,helvetica,very comfortable,none,"paper, desktop",368
1,2,4.0,2.0,english,glasses,"paper, kindle or other e-reader",no,none,bachelor's degree (4-years of college),once a week,none,laptop,noto_sans,once a month,female,yes,yes,noto_sans,very comfortable,none,"paper, desktop",291
1,2,4.0,2.0,english,glasses,"paper, kindle or other e-reader",no,none,bachelor's degree (4-years of college),once a week,none,laptop,noto_sans,once a month,female,yes,yes,noto_sans,very comfortable,none,"paper, desktop",343
1,2,4.0,1.0,english,glasses,"paper, kindle or other e-reader",no,none,bachelor's degree (4-years of college),once a week,none,laptop,noto_sans,once a month,female,yes,yes,noto_sans,very comfortable,none,"paper, desktop",267
1,2,4.0,1.0,english,glasses,"paper, kindle or other e-reader",no,none,bachelor's degree (4-years of college),once a week,none,laptop,noto_sans,once a month,female,yes,yes,noto_sans,very comfortable,none,"paper, desktop",337
1,2,4.0,1.0,english,glasses,"paper, kindle or other e-reader",no,none,bachelor's degree (4-years of college),once a week,none,laptop,times,once a month,female,yes,yes,times,very comfortable,none,"paper, desktop",229
1,2,4.0,1.0,english,glasses,"paper, kindle or other e-reader",no,none,bachelor's degree (4-years of college),once a week,none,laptop,times,once a month,female,yes,yes,times,very comfortable,none,"paper, desktop",319
1,2,4.0,3.0,english,glasses,"paper, kindle or other e-reader",no,none,bachelor's degree (4-years of college),once a week,none,laptop,times,once a month,female,yes,yes,times,very comfortable,none,"paper, desktop",278
1,2,4.0,3.0,english,glasses,"paper, kindle or other e-reader",no,none,bachelor's degree (4-years of college),once a week,none,laptop,times,once a month,female,yes,yes,times,very comfortable,none,"paper, desktop",413
1,3,3.0,1.0,english,none,"paper, laptop, tablet, phone, kindle or other e-reader",no,japanese,some college,everyday,none,laptop,arial,once a week,female,yes,yes,arial,very comfortable,none,desktop,283
1,3,3.0,1.0,english,none,"paper, laptop, tablet, phone, kindle or other e-reader",no,japanese,some college,everyday,none,laptop,arial,once a week,female,yes,yes,arial,very comfortable,none,desktop,254
1,3,3.0,2.0,english,none,"paper, laptop, tablet, phone, kindle or other e-reader",no,japanese,some college,everyday,none,laptop,arial,once a week,female,yes,yes,arial,very comfortable,none,desktop,205
1,3,3.0,2.0,english,none,"paper, laptop, tablet, phone, kindle or other e-reader",no,japanese,some college,everyday,none,laptop,arial,once a week,female,yes,yes,arial,very comfortable,none,desktop,264
1,3,3.0,1.0,english,none,"paper, laptop, tablet, phone, kindle or other e-reader",no,japanese,some college,everyday,none,laptop,calibri,once a week,female,yes,yes,calibri,very comfortable,none,desktop,362
1,3,3.0,1.0,english,none,"paper, laptop, tablet, phone, kindle or other e-reader",no,japanese,some college,everyday,none,laptop,calibri,once a week,female,yes,yes,calibri,very comfortable,none,desktop,422
1,3,3.0,1.0,english,none,"paper, laptop, tablet, phone, kindle or other e-reader",no,japanese,some college,everyday,none,laptop,calibri,once a week,female,yes,yes,calibri,very comfortable,none,desktop,220
1,3,3.0,1.0,english,none,"paper, laptop, tablet, phone, kindle or other e-reader",no,japanese,some college,everyday,none,laptop,calibri,once a week,female,yes,yes,calibri,very comfortable,none,desktop,246
1,3,3.0,2.0,english,none,"paper, laptop, tablet, phone, kindle or other e-reader",no,japanese,some college,everyday,none,laptop,montserrat,once a week,female,yes,yes,montserrat,very comfortable,none,desktop,219
1,3,3.0,2.0,english,none,"paper, laptop, tablet, phone, kindle or other e-reader",no,japanese,some college,everyday,none,laptop,montserrat,once a week,female,yes,yes,montserrat,very comfortable,none,desktop,286
1,3,3.0,1.0,english,none,"paper, laptop, tablet, phone, kindle or other e-reader",no,japanese,some college,everyday,none,laptop,montserrat,once a week,female,yes,yes,montserrat,very comfortable,none,desktop,254
1,3,3.0,1.0,english,none,"paper, laptop, tablet, phone, kindle or other e-reader",no,japanese,some college,everyday,none,laptop,montserrat,once a week,female,yes,yes,montserrat,very comfortable,none,desktop,331
1,3,3.0,1.0,english,none,"paper, laptop, tablet, phone, kindle or other e-reader",no,japanese,some college,everyday,none,laptop,noto_sans,once a week,female,yes,yes,noto_sans,very comfortable,none,desktop,209
1,3,3.0,1.0,english,none,"paper, laptop, tablet, phone, kindle or other e-reader",no,japanese,some college,everyday,none,laptop,noto_sans,once a week,female,yes,yes,noto_sans,very comfortable,none,desktop,247
1,3,3.0,1.0,english,none,"paper, laptop, tablet, phone, kindle or other e-reader",no,japanese,some college,everyday,none,laptop,noto_sans,once a week,female,yes,yes,noto_sans,very comfortable,none,desktop,200
1,3,3.0,1.0,english,none,"paper, laptop, tablet, phone, kindle or other e-reader",no,japanese,some college,everyday,none,laptop,noto_sans,once a week,female,yes,yes,noto_sans,very comfortable,none,desktop,250
1,3,3.0,2.0,english,none,"paper, laptop, tablet, phone, kindle or other e-reader",no,japanese,some college,everyday,none,laptop,times,once a week,female,yes,yes,times,very comfortable,none,desktop,283
1,3,3.0,2.0,english,none,"paper, laptop, tablet, phone, kindle or other e-reader",no,japanese,some college,everyday,none,laptop,times,once a week,female,yes,yes,times,very comfortable,none,desktop,314
1,3,3.0,1.0,english,none,"paper, laptop, tablet, phone, kindle or other e-reader",no,japanese,some college,everyday,none,laptop,times,once a week,female,yes,yes,times,very comfortable,none,desktop,173
1,3,3.0,1.0,english,none,"paper, laptop, tablet, phone, kindle or other e-reader",no,japanese,some college,everyday,none,laptop,times,once a week,female,yes,yes,times,very comfortable,none,desktop,270
3,3,5.0,1.0,english,glasses,"paper, laptop, desktop, phone",no,korean,bachelor's degree (4-years of college),once a week,none,desktop,arial,once a week,male,yes,yes,arial,very comfortable,none,"laptop, desktop",584
3,3,5.0,1.0,english,glasses,"paper, laptop, desktop, phone",no,korean,bachelor's degree (4-years of college),once a week,none,desktop,arial,once a week,male,yes,yes,arial,very comfortable,none,"laptop, desktop",818
3,3,5.0,1.0,english,glasses,"paper, laptop, desktop, phone",no,korean,bachelor's degree (4-years of college),once a week,none,desktop,arial,once a week,male,yes,yes,arial,very comfortable,none,"laptop, desktop",489
3,3,5.0,1.0,english,glasses,"paper, laptop, desktop, phone",no,korean,bachelor's degree (4-years of college),once a week,none,desktop,arial,once a week,male,yes,yes,arial,very comfortable,none,"laptop, desktop",526
3,3,5.0,1.0,english,glasses,"paper, laptop, desktop, phone",no,korean,bachelor's degree (4-years of college),once a week,none,desktop,avantgarde,once a week,male,yes,yes,avantgarde,very comfortable,none,"laptop, desktop",562
3,3,5.0,1.0,english,glasses,"paper, laptop, desktop, phone",no,korean,bachelor's degree (4-years of college),once a week,none,desktop,avantgarde,once a week,male,yes,yes,avantgarde,very comfortable,none,"laptop, desktop",722
3,3,5.0,1.0,english,glasses,"paper, laptop, desktop, phone",no,korean,bachelor's degree (4-years of college),once a week,none,desktop,avantgarde,once a week,male,yes,yes,avantgarde,very comfortable,none,"laptop, desktop",522
3,3,5.0,1.0,english,glasses,"paper, laptop, desktop, phone",no,korean,bachelor's degree (4-years of college),once a week,none,desktop,avantgarde,once a week,male,yes,yes,avantgarde,very comfortable,none,"laptop, desktop",356
3,3,5.0,1.0,english,glasses,"paper, laptop, desktop, phone",no,korean,bachelor's degree (4-years of college),once a week,none,desktop,calibri,once a week,male,yes,yes,calibri,very comfortable,none,"laptop, desktop",540
3,3,5.0,1.0,english,glasses,"paper, laptop, desktop, phone",no,korean,bachelor's degree (4-years of college),once a week,none,desktop,calibri,once a week,male,yes,yes,calibri,very comfortable,none,"laptop, desktop",589
3,3,5.0,1.0,english,glasses,"paper, laptop, desktop, phone",no,korean,bachelor's degree (4-years of college),once a week,none,desktop,calibri,once a week,male,yes,yes,calibri,very comfortable,none,"laptop, desktop",524
3,3,5.0,1.0,english,glasses,"paper, laptop, desktop, phone",no,korean,bachelor's degree (4-years of college),once a week,none,desktop,calibri,once a week,male,yes,yes,calibri,very comfortable,none,"laptop, desktop",699
3,3,5.0,1.0,english,glasses,"paper, laptop, desktop, phone",no,korean,bachelor's degree (4-years of college),once a week,none,desktop,noto_sans,once a week,male,yes,yes,noto_sans,very comfortable,none,"laptop, desktop",442
3,3,5.0,1.0,english,glasses,"paper, laptop, desktop, phone",no,korean,bachelor's degree (4-years of college),once a week,none,desktop,noto_sans,once a week,male,yes,yes,noto_sans,very comfortable,none,"laptop, desktop",705
3,3,5.0,1.0,english,glasses,"paper, laptop, desktop, phone",no,korean,bachelor's degree (4-years of college),once a week,none,desktop,noto_sans,once a week,male,yes,yes,noto_sans,very comfortable,none,"laptop, desktop",567
3,3,5.0,1.0,english,glasses,"paper, laptop, desktop, phone",no,korean,bachelor's degree (4-years of college),once a week,none,desktop,noto_sans,once a week,male,yes,yes,noto_sans,very comfortable,none,"laptop, desktop",668
3,3,5.0,1.0,english,glasses,"paper, laptop, desktop, phone",no,korean,bachelor's degree (4-years of college),once a week,none,desktop,times,once a week,male,yes,yes,times,very comfortable,none,"laptop, desktop",543
3,3,5.0,1.0,english,glasses,"paper, laptop, desktop, phone",no,korean,bachelor's degree (4-years of college),once a week,none,desktop,times,once a week,male,yes,yes,times,very comfortable,none,"laptop, desktop",630
3,3,5.0,1.0,english,glasses,"paper, laptop, desktop, phone",no,korean,bachelor's degree (4-years of college),once a week,none,desktop,times,once a week,male,yes,yes,times,very comfortable,none,"laptop, desktop",498
3,3,5.0,1.0,english,glasses,"paper, laptop, desktop, phone",no,korean,bachelor's degree (4-years of college),once a week,none,desktop,times,once a week,male,yes,yes,times,very comfortable,none,"laptop, desktop",1076
1,2,4.0,1.0,english,none,"laptop, desktop, phone",no,none,some college,everyday,none,desktop,arial,2-3 times a week,male,yes,yes,arial,very comfortable,none,"laptop, desktop",290
1,2,4.0,1.0,english,none,"laptop, desktop, phone",no,none,some college,everyday,none,desktop,arial,2-3 times a week,male,yes,yes,arial,very comfortable,none,"laptop, desktop",355
1,2,4.0,1.0,english,none,"laptop, desktop, phone",no,none,some college,everyday,none,desktop,arial,2-3 times a week,male,yes,yes,arial,very comfortable,none,"laptop, desktop",260
1,2,4.0,1.0,english,none,"laptop, desktop, phone",no,none,some college,everyday,none,desktop,arial,2-3 times a week,male,yes,yes,arial,very comfortable,none,"laptop, desktop",228
1,2,4.0,3.0,english,none,"laptop, desktop, phone",no,none,some college,everyday,none,desktop,calibri,2-3 times a week,male,yes,yes,calibri,very comfortable,none,"laptop, desktop",258
1,2,4.0,3.0,english,none,"laptop, desktop, phone",no,none,some college,everyday,none,desktop,calibri,2-3 times a week,male,yes,yes,calibri,very comfortable,none,"laptop, desktop",270
1,2,4.0,1.0,english,none,"laptop, desktop, phone",no,none,some college,everyday,none,desktop,calibri,2-3 times a week,male,yes,yes,calibri,very comfortable,none,"laptop, desktop",261
1,2,4.0,1.0,english,none,"laptop, desktop, phone",no,none,some college,everyday,none,desktop,calibri,2-3 times a week,male,yes,yes,calibri,very comfortable,none,"laptop, desktop",272
1,2,4.0,5.0,english,none,"laptop, desktop, phone",no,none,some college,everyday,none,desktop,helvetica,2-3 times a week,male,yes,yes,helvetica,very comfortable,none,"laptop, desktop",261
1,2,4.0,5.0,english,none,"laptop, desktop, phone",no,none,some college,everyday,none,desktop,helvetica,2-3 times a week,male,yes,yes,helvetica,very comfortable,none,"laptop, desktop",292
